,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
3410,cycles,../inputs/case1951rte.graphml,1951,2375,651,8,8852,3902,2,401.0,401,0.0,Optimal,1851,1439100,57,61351,1779
3411,forts,../inputs/case_GB2224.graphml,2224,2804,1367,6,7832,2224,4,338.0,338,0.0,Optimal,160354,70177279,148,678161,4808
3412,jovanovic,../inputs/case2737sop.graphml,2737,3266,655,3,13922,25903,3,779.0,779,0.0,Optimal,1653,18706575,0,0,0
3413,cycles,../inputs/case2869pegase.graphml,2869,3968,869,13,13333,5738,1,612.0,612,0.0,Optimal,3521,2258174,14,27894,1412
3414,forts,../inputs/case1951rte.graphml,1951,2375,651,11,6701,1951,0,394.0,394,0.0,Optimal,2174,467285,38,215898,3460
3415,cycles,../inputs/case145.graphml,145,422,71,15,1295,290,3,18.0,18,0.0,Optimal,1,55543,19,2317,189
3416,cycles,../inputs/case2869pegase.graphml,2869,3968,869,4,13333,5738,1,730.0,730,0.0,Optimal,3290,23832359,82,157892,2628
3417,cycles,../inputs/case_south_carolina500.graphml,500,584,211,9,2505,1000,1,76.0,76,0.0,Optimal,1497,254021,44,13899,1019
3418,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,38,63414,27318,3,2721.0,2721,0.0,Optimal,2378,11172432,16,186799,3443
3419,jovanovic,../inputs/case145.graphml,145,422,71,10,1440,4117,1,18.0,18,0.0,Optimal,1,687950,0,0,0
3420,brimkov,../inputs/case1354pegase.graphml,1354,1710,422,6,7269,7537,1,322.0,322,0.0,Optimal,1,420299,0,0,0
3421,forts,../inputs/case6515rte.graphml,6515,8104,2344,3,22723,6515,0,1899.0,-1,100.0,Timeout,96681,900187874,216,5757144,26183
3422,forts,../inputs/case3120sp.graphml,3120,3684,798,8,10488,3120,4,768.0,768,0.0,Optimal,1836,1858504,57,626322,6646
3423,forts,../inputs/case2868rte.graphml,2868,3471,983,16,9810,2868,0,598.0,598,0.0,Optimal,159,524707,14,380484,4679
3424,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,34,45305,18482,4,2010.0,2010,0.0,Optimal,1643,7549614,31,258269,4043
3425,cycles,../inputs/case2868rte.graphml,2868,3471,983,4,13053,5736,0,722.0,722,0.0,Optimal,2505,6138687,69,158882,3665
3426,jovanovic,../inputs/case57.graphml,57,78,15,6,310,523,0,12.0,12,0.0,Optimal,1,15236,0,0,0
3427,brimkov,../inputs/case_GB2224.graphml,2224,2804,1367,13,14114,20784,0,322.0,322,0.0,Optimal,14235,7953573,0,0,0
3428,brimkov,../inputs/case6495rte.graphml,6495,8084,2344,14,36564,46098,1,1314.0,1314,0.0,Optimal,1202,3506243,0,0,0
3429,cycles,../inputs/case_Western.graphml,10024,12241,4106,16,48202,20048,4,1825.0,1825,0.0,Optimal,33555,308392638,101,1532247,15243
3430,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,9,36499,45765,3,1294.0,1294,0.0,Optimal,1779,17068699,0,0,0
3431,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,1,63414,27318,2,10105.0,10122,0.001679509978265165,Timeout,436617,905927643,326,3437490,36505
3432,cycles,../inputs/case6470rte.graphml,6470,8066,2352,14,29983,12940,0,1303.0,1303,0.0,Optimal,2646,5665031,18,130754,4777
3433,forts,../inputs/case3012wp.graphml,3012,3566,726,2,10144,3012,2,1297.0,-1,100.0,Timeout,348264,900313482,528,3203985,14823
3434,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,13,45305,18482,4,2010.0,2010,0.0,Optimal,1576,7957288,28,249371,2010
3435,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,7,77073,93003,4,3124.0,3124,0.0,Optimal,6324,154088798,0,0,0
3436,forts,../inputs/case_Texas.graphml,2000,2667,376,6,7334,2000,1,456.0,463,0.01511879049676026,Timeout,362571,900291244,1818,5836530,13182
3437,jovanovic,../inputs/case6468rte.graphml,6468,8065,2384,16,36499,81061,3,1291.0,1291,0.0,Optimal,1927,84336433,0,0,0
3438,brimkov,../inputs/case2746wp.graphml,2746,3274,704,1,14051,12571,3,2046.0,2046,0.0,Optimal,1,879129,0,0,0
3439,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,41,77073,166797,0,2721.0,2721,0.0,Optimal,1696,148259574,0,0,0
3440,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,16,36453,80915,1,1303.0,1303,0.0,Optimal,1847,81827542,0,0,0
3441,jovanovic,../inputs/case118.graphml,118,179,11,2,634,1019,0,56.0,56,0.0,Optimal,1,19648,0,0,0
3442,jovanovic,../inputs/case96rts.graphml,73,108,9,6,391,618,0,19.0,19,0.0,Optimal,1,10284,0,0,0
3443,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,6,36453,45711,0,1356.0,1356,0.0,Optimal,3752,77248670,0,0,0
3444,cycles,../inputs/case3375wp.graphml,3374,4068,889,2,14161,6748,3,1454.0,1454,0.0,Optimal,5098,10088385,51,141175,3558
3445,forts,../inputs/case9.graphml,9,9,4,2,27,9,2,3.0,3,0.0,Optimal,1,1121,8,356,17
3446,jovanovic,../inputs/case2746wop.graphml,2746,3300,709,4,14133,26324,4,698.0,698,0.0,Optimal,1887,16845346,0,0,0
3447,jovanovic,../inputs/case3012wp.graphml,3012,3566,726,4,15236,28158,2,780.0,780,0.0,Optimal,1978,29308569,0,0,0
3448,brimkov,../inputs/case33bw.graphml,33,32,1,2,131,67,3,17.0,17,0.0,Optimal,0,796,0,0,0
3449,jovanovic,../inputs/case118.graphml,118,179,11,2,634,1019,3,56.0,56,0.0,Optimal,1,17270,0,0,0
3450,brimkov,../inputs/case3012wp.graphml,3012,3566,726,6,15236,13432,0,758.0,758,0.0,Optimal,6734,9861791,0,0,0
3451,cycles,../inputs/case145.graphml,145,422,71,4,1295,290,2,27.0,27,0.0,Optimal,3695058,515009180,66,11271,506
3452,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,13,36453,80915,2,1303.0,1303,0.0,Optimal,1915,80528764,0,0,0
3453,brimkov,../inputs/case118.graphml,118,179,11,1,634,404,4,107.0,107,0.0,Optimal,1,12669,0,0,0
3454,brimkov,../inputs/case_ieee30.graphml,30,41,7,4,167,165,3,7.0,7,0.0,Optimal,1,11779,0,0,0
3455,forts,../inputs/case57.graphml,57,78,15,7,213,57,1,12.0,12,0.0,Optimal,3,7270,19,1664,87
3456,jovanovic,../inputs/case33bw.graphml,33,32,1,4,131,198,0,11.0,11,0.0,Optimal,0,1912,0,0,0
3457,jovanovic,../inputs/case_ieee30.graphml,30,41,7,8,167,322,2,6.0,6,0.0,Optimal,1,5063,0,0,0
3458,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,40,77073,166797,2,2721.0,2721,0.0,Optimal,1676,118526740,0,0,0
3459,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,5,36453,45711,0,1419.0,1419,0.0,Optimal,3186,121417691,0,0,0
3460,jovanovic,../inputs/case_Texas.graphml,2000,2667,376,1,11023,24309,0,1624.0,1624,0.0,Optimal,1,1214811,0,0,0
3461,jovanovic,../inputs/case2868rte.graphml,2868,3471,983,4,15921,36380,2,722.0,722,0.0,Optimal,1648,25625623,0,0,0
3462,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,32,77073,93003,0,2721.0,2721,0.0,Optimal,1,4364970,0,0,0
3463,cycles,../inputs/case4gs.graphml,4,4,0,1,12,8,4,4.0,4,0.0,Optimal,0,194,1,1,0
3464,forts,../inputs/case_GB2224.graphml,2224,2804,1367,4,7832,2224,1,400.0,-1,100.0,Timeout,461046,900407197,938,4323655,12211
3465,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,6,54546,98650,3,2038.0,2038,0.0,Optimal,2906,222663919,0,0,0
3466,brimkov,../inputs/case300.graphml,300,409,66,3,1624,1356,1,94.0,94,0.0,Optimal,319,339996,0,0,0
3467,jovanovic,../inputs/case145.graphml,145,422,71,20,1440,4117,2,18.0,18,0.0,Optimal,1,350788,0,0,0
3468,forts,../inputs/case6515rte.graphml,6515,8104,2344,11,22723,6515,2,1315.0,1315,0.0,Optimal,1845,3967356,28,2111106,11313
3469,jovanovic,../inputs/case_GB2224.graphml,2224,2804,1367,5,14114,35097,1,359.0,359,0.0,Optimal,30181,517577988,0,0,0
3470,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,1,77073,166797,1,10121.0,10122,9.879470460383324e-05,Optimal,10603,328803987,0,0,0
3471,brimkov,../inputs/case1354pegase.graphml,1354,1710,422,2,7269,7537,3,703.0,703,0.0,Optimal,1,430955,0,0,0
3472,forts,../inputs/case6ww.graphml,6,11,1,3,28,6,2,2.0,2,0.0,Optimal,1,1267,8,244,15
3473,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,3,36453,45711,0,1901.0,1902,0.0005257623554153522,Timeout,30142,900687056,0,0,0
3474,jovanovic,../inputs/case_GBreduced29.graphml,29,50,0,4,158,216,3,8.0,8,0.0,Optimal,1,2615,0,0,0
3475,jovanovic,../inputs/case_ieee30.graphml,30,41,7,8,167,322,1,6.0,6,0.0,Optimal,1,5209,0,0,0
3476,brimkov,../inputs/case5.graphml,5,6,0,3,22,10,4,2.0,2,0.0,Optimal,1,552,0,0,0
3477,brimkov,../inputs/case11_iwamoto.graphml,11,11,6,5,59,65,4,2.0,2,0.0,Optimal,1,3643,0,0,0
3478,forts,../inputs/case24_ieee_rts.graphml,24,34,4,5,92,24,0,6.0,6,0.0,Optimal,1,4586,16,860,53
3479,jovanovic,../inputs/case6515rte.graphml,6515,8104,2344,12,36664,81702,3,1315.0,1315,0.0,Optimal,1829,106197903,0,0,0
3480,cycles,../inputs/case_ieee30.graphml,30,41,7,4,137,60,2,7.0,7,0.0,Optimal,1,3975,10,231,21
3481,jovanovic,../inputs/case_Western.graphml,10024,12241,4106,3,58226,131376,2,2326.0,2338,0.0051325919589392645,Timeout,7435,901027279,0,0,0
3482,forts,../inputs/case13659pegase.graphml,13659,18625,4024,24,50909,13659,0,2722.0,2722,0.0,Optimal,1640,13268369,31,8153246,23382
3483,cycles,../inputs/case_Texas.graphml,2000,2667,376,15,9023,4000,3,411.0,411,0.0,Optimal,2423,10052424,45,52348,1641
3484,forts,../inputs/case_Western.graphml,10024,12241,4106,2,34506,10024,1,3307.0,-1,100.0,Timeout,39828,900217787,66,14171270,43872
3485,brimkov,../inputs/case3120sp.graphml,3120,3684,798,2,15870,14186,3,1353.0,1353,0.0,Optimal,2134,6617470,0,0,0
3486,forts,../inputs/case11_iwamoto.graphml,11,11,6,5,33,11,2,2.0,2,0.0,Optimal,1,588,6,183,12
3487,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,1,77073,93003,0,10078.0,10122,0.0043469670025686625,Timeout,33566,903880660,0,0,0
3488,brimkov,../inputs/case2746wop.graphml,2746,3300,709,2,14133,12721,4,1187.0,1187,0.0,Optimal,2518,9521814,0,0,0
3489,forts,../inputs/case2869pegase.graphml,2869,3968,869,10,10805,2869,0,612.0,612,0.0,Optimal,1690,1082168,34,424853,5240
3490,cycles,../inputs/case2869pegase.graphml,2869,3968,869,6,13333,5738,1,629.0,629,0.0,Optimal,1687,3446325,56,102150,1943
3491,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,12,36499,45765,3,1291.0,1291,0.0,Optimal,1257,5189535,0,0,0
3492,brimkov,../inputs/case2383wp.graphml,2383,2886,552,1,12244,11450,0,1841.0,1841,0.0,Optimal,1,776890,0,0,0
3493,jovanovic,../inputs/case2869pegase.graphml,2869,3968,869,1,16202,31691,4,2063.0,2063,0.0,Optimal,1,1229796,0,0,0
3494,brimkov,../inputs/case2868rte.graphml,2868,3471,983,7,15921,21079,1,607.0,607,0.0,Optimal,1,3232032,0,0,0
3495,jovanovic,../inputs/case39.graphml,39,46,10,1,202,372,3,29.0,29,0.0,Optimal,1,3266,0,0,0
3496,jovanovic,../inputs/case_illinois200.graphml,200,245,44,10,1074,2310,3,39.0,39,0.0,Optimal,1,63517,0,0,0
3497,brimkov,../inputs/case3120sp.graphml,3120,3684,798,7,15870,14186,3,768.0,768,0.0,Optimal,5912,11155414,0,0,0
3498,brimkov,../inputs/case_iceland118.graphml,189,203,110,4,1058,1376,1,44.0,44,0.0,Optimal,1,78996,0,0,0
3499,cycles,../inputs/case_GBreduced29.graphml,29,50,0,6,129,58,3,7.0,7,0.0,Optimal,1,970,3,28,0
3500,brimkov,../inputs/case_illinois200.graphml,200,245,44,4,1074,1304,0,57.0,57,0.0,Optimal,175,254587,0,0,0
3501,brimkov,../inputs/case_Texas.graphml,2000,2667,376,3,11023,13699,0,647.0,647,0.0,Optimal,5885,72110961,0,0,0
3502,jovanovic,../inputs/case6515rte.graphml,6515,8104,2344,4,36664,81702,4,1575.0,1577,0.0012682308180088776,Timeout,19402,900543648,0,0,0
3503,forts,../inputs/case_GBreduced29.graphml,29,50,0,5,129,29,3,7.0,7,0.0,Optimal,1,3594,11,772,62
3504,jovanovic,../inputs/case24_ieee_rts.graphml,24,34,4,4,129,213,4,6.0,6,0.0,Optimal,1,3764,0,0,0
3505,brimkov,../inputs/case14.graphml,14,20,2,6,73,41,0,3.0,3,0.0,Optimal,0,1576,0,0,0
3506,brimkov,../inputs/case2869pegase.graphml,2869,3968,869,2,16202,16164,1,1395.0,1395,0.0,Optimal,3160,12863337,0,0,0
3507,cycles,../inputs/case2868rte.graphml,2868,3471,983,6,13053,5736,3,620.0,620,0.0,Optimal,1596,2977258,56,122395,3115
3508,jovanovic,../inputs/case5.graphml,5,6,0,1,22,32,4,5.0,5,0.0,Optimal,0,294,0,0,0
3509,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,16,36453,80915,2,1303.0,1303,0.0,Optimal,1847,81850079,0,0,0
3510,forts,../inputs/case57.graphml,57,78,15,6,213,57,3,12.0,12,0.0,Optimal,1,5687,20,1857,111
3511,jovanovic,../inputs/case_Texas.graphml,2000,2667,376,15,11023,24309,4,411.0,411,0.0,Optimal,9206,46547014,0,0,0
3512,jovanovic,../inputs/case3012wp.graphml,3012,3566,726,1,15236,28158,3,2293.0,2293,0.0,Optimal,1,1088892,0,0,0
3513,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,9,36453,80915,1,1306.0,1306,0.0,Optimal,1648,88756641,0,0,0
3514,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,29,77073,93003,1,2721.0,2721,0.0,Optimal,1,4095614,0,0,0
3515,cycles,../inputs/case6ww.graphml,6,11,1,2,31,12,0,3.0,3,0.0,Optimal,1,2143,4,60,3
3516,jovanovic,../inputs/case39.graphml,39,46,10,4,202,372,1,9.0,9,0.0,Optimal,1,10106,0,0,0
3517,jovanovic,../inputs/case_Western.graphml,10024,12241,4106,16,58226,131376,3,1823.0,1825,0.001095890410958904,Timeout,10002,900848641,0,0,0
3518,forts,../inputs/case9241pegase.graphml,9241,14207,2902,42,37655,9241,4,2010.0,2010,0.0,Optimal,1592,7549881,43,3542282,13512
3519,cycles,../inputs/case_illinois200.graphml,200,245,44,6,874,400,2,45.0,45,0.0,Optimal,4619,256888,37,4480,279
3520,cycles,../inputs/case2868rte.graphml,2868,3471,983,4,13053,5736,1,722.0,722,0.0,Optimal,2686,6911430,77,156851,3540
3521,forts,../inputs/case9241pegase.graphml,9241,14207,2902,13,37655,9241,0,2010.0,2010,0.0,Optimal,2282,9353468,38,3983137,16526
3522,forts,../inputs/case3120sp.graphml,3120,3684,798,7,10488,3120,1,768.0,768,0.0,Optimal,2284,1944409,67,638293,6720
3523,cycles,../inputs/case2383wp.graphml,2383,2886,552,10,9861,4766,4,594.0,594,0.0,Optimal,41,383300,22,28867,1457
3524,jovanovic,../inputs/case2737sop.graphml,2737,3266,655,1,13922,25903,4,2087.0,2087,0.0,Optimal,1,795573,0,0,0
3525,cycles,../inputs/case57.graphml,57,78,15,7,253,114,4,12.0,12,0.0,Optimal,1,2912,8,273,27
3526,brimkov,../inputs/case2746wp.graphml,2746,3274,704,9,14051,12571,0,684.0,684,0.0,Optimal,1,1094454,0,0,0
3527,jovanovic,../inputs/case14.graphml,14,20,2,6,73,111,3,3.0,3,0.0,Optimal,1,1488,0,0,0
3528,jovanovic,../inputs/case_south_carolina500.graphml,500,584,211,9,3005,7864,2,76.0,76,0.0,Optimal,1,294941,0,0,0
3529,jovanovic,../inputs/case_iceland118.graphml,189,203,110,6,1058,2442,2,40.0,40,0.0,Optimal,1,72232,0,0,0
3530,cycles,../inputs/case_GB2224.graphml,2224,2804,1367,13,11890,4448,4,322.0,322,0.0,Optimal,1646,2694357,30,68473,3662
3531,cycles,../inputs/case6495rte.graphml,6495,8084,2344,12,30069,12990,4,1314.0,1314,0.0,Optimal,2789,6216571,16,201063,4927
3532,cycles,../inputs/case1354pegase.graphml,1354,1710,422,7,5915,2708,1,316.0,316,0.0,Optimal,771,414166,26,19099,768
3533,cycles,../inputs/case6468rte.graphml,6468,8065,2384,15,30031,12936,2,1291.0,1291,0.0,Optimal,2268,5427275,23,197534,4863
3534,brimkov,../inputs/case2868rte.graphml,2868,3471,983,6,15921,21079,4,620.0,620,0.0,Optimal,2058,8894851,0,0,0
3535,jovanovic,../inputs/case_illinois200.graphml,200,245,44,11,1074,2310,2,39.0,39,0.0,Optimal,1,61042,0,0,0
3536,forts,../inputs/case9241pegase.graphml,9241,14207,2902,3,37655,9241,4,2673.0,-1,100.0,Timeout,111429,900202483,93,6600445,28415
3537,brimkov,../inputs/case1354pegase.graphml,1354,1710,422,8,7269,7537,3,313.0,313,0.0,Optimal,1,245831,0,0,0
3538,brimkov,../inputs/case_south_carolina500.graphml,500,584,211,8,3005,4969,1,78.0,78,0.0,Optimal,1,322796,0,0,0
3539,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,9,36453,45711,3,1306.0,1306,0.0,Optimal,1839,15196256,0,0,0
3540,forts,../inputs/case13659pegase.graphml,13659,18625,4024,11,50909,13659,3,2812.0,2817,0.001774937877174299,Timeout,524353,901863486,70,9552575,27438
3541,forts,../inputs/case1888rte.graphml,1888,2308,681,12,6504,1888,0,375.0,375,0.0,Optimal,343,281072,21,172534,3054
3542,forts,../inputs/case2737sop.graphml,2737,3266,655,1,9269,2737,0,2006.0,-1,100.0,Timeout,196021,900199951,370,4106872,34828
3543,forts,../inputs/case_GB2224.graphml,2224,2804,1367,12,7832,2224,4,322.0,322,0.0,Optimal,1404,551926,36,317211,3057
3544,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,29,45305,18482,4,2010.0,2010,0.0,Optimal,1634,7089315,37,232167,4050
3545,cycles,../inputs/case89pegase.graphml,89,206,43,15,621,178,0,13.0,13,0.0,Optimal,1,10478,10,831,92
3546,jovanovic,../inputs/case2746wp.graphml,2746,3274,704,8,14051,26111,0,684.0,684,0.0,Optimal,1,3062276,0,0,0
3547,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,30,54546,45832,3,2010.0,2010,0.0,Optimal,1,5771483,0,0,0
3548,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,4,77073,166797,4,4154.0,4159,0.0012022120702091848,Timeout,12337,901957071,0,0,0
3549,forts,../inputs/case6515rte.graphml,6515,8104,2344,12,22723,6515,3,1315.0,1315,0.0,Optimal,1550,3870981,34,2106383,11085
3550,cycles,../inputs/case145.graphml,145,422,71,9,1295,290,1,18.0,18,0.0,Optimal,263,119011,23,3697,260
3551,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,10,36499,45765,3,1292.0,1292,0.0,Optimal,1794,9918623,0,0,0
3552,forts,../inputs/case14.graphml,14,20,2,6,54,14,1,3.0,3,0.0,Optimal,1,773,7,250,18
3553,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,18,77073,166797,2,2740.0,2740,0.0,Optimal,7521,163060646,0,0,0
3554,brimkov,../inputs/case2868rte.graphml,2868,3471,983,15,15921,21079,1,598.0,598,0.0,Optimal,1,931576,0,0,0
3555,brimkov,../inputs/case_GB2224.graphml,2224,2804,1367,13,14114,20784,3,322.0,322,0.0,Optimal,14235,7975346,0,0,0
3556,cycles,../inputs/case89pegase.graphml,89,206,43,4,621,178,1,17.0,17,0.0,Optimal,64,65975,24,2046,157
3557,forts,../inputs/case2869pegase.graphml,2869,3968,869,10,10805,2869,4,612.0,612,0.0,Optimal,1525,1084109,28,451012,5344
3558,brimkov,../inputs/case_south_carolina500.graphml,500,584,211,6,3005,4969,0,83.0,83,0.0,Optimal,1,680634,0,0,0
3559,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,5,36499,45765,0,1408.0,1408,0.0,Optimal,3144,112042424,0,0,0
3560,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,3,77073,93003,3,5136.0,5151,0.0029120559114735,Timeout,7597,902270690,0,0,0
3561,jovanovic,../inputs/case2848rte.graphml,2848,3442,1023,3,15831,35938,2,862.0,862,0.0,Optimal,1734,40102009,0,0,0
3562,forts,../inputs/case6468rte.graphml,6468,8065,2384,1,22598,6468,3,3800.0,-1,100.0,Timeout,29312,900129729,89,12634954,54415
3563,brimkov,../inputs/case96rts.graphml,73,108,9,4,391,247,2,20.0,20,0.0,Optimal,1,30683,0,0,0
3564,forts,../inputs/case2869pegase.graphml,2869,3968,869,12,10805,2869,4,612.0,612,0.0,Optimal,1894,1313161,29,455271,5206
3565,brimkov,../inputs/case30.graphml,30,41,7,6,163,145,4,6.0,6,0.0,Optimal,1,2304,0,0,0
3566,forts,../inputs/case_south_carolina500.graphml,500,584,211,7,1668,500,2,80.0,80,0.0,Optimal,5129,734504,30,43174,1044
3567,forts,../inputs/case39.graphml,39,46,10,2,131,39,3,16.0,16,0.0,Optimal,127,22525,21,1991,112
3568,forts,../inputs/case300.graphml,300,409,66,8,1118,300,3,73.0,73,0.0,Optimal,1,21701,14,11827,555
3569,forts,../inputs/case13659pegase.graphml,13659,18625,4024,42,50909,13659,2,2721.0,2721,0.0,Optimal,1575,12534432,20,6891763,18502
3570,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,19,45305,18482,0,2010.0,2010,0.0,Optimal,1597,7516777,30,221453,1899
3571,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,28,77073,93003,1,2721.0,2721,0.0,Optimal,1,4041617,0,0,0
3572,forts,../inputs/case89pegase.graphml,89,206,43,9,501,89,4,13.0,13,0.0,Optimal,1,10315,11,2984,141
3573,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,3,10803,24060,4,616.0,616,0.0,Optimal,2011,13340512,0,0,0
3574,brimkov,../inputs/case33bw.graphml,33,32,1,3,131,67,4,11.0,11,0.0,Optimal,0,609,0,0,0
3575,brimkov,../inputs/case145.graphml,145,422,71,11,1440,2704,2,18.0,18,0.0,Optimal,1,471404,0,0,0
3576,forts,../inputs/case9241pegase.graphml,9241,14207,2902,34,37655,9241,3,2010.0,2010,0.0,Optimal,1763,9110158,37,4337520,16590
3577,cycles,../inputs/case_GB2224.graphml,2224,2804,1367,4,11890,4448,2,410.0,410,0.0,Optimal,5122,15193070,98,245443,5309
3578,forts,../inputs/case6495rte.graphml,6495,8084,2344,8,22663,6495,0,1322.0,1322,0.0,Optimal,6962,10785161,77,2303233,12532
3579,brimkov,../inputs/case3012wp.graphml,3012,3566,726,11,15236,13432,2,755.0,755,0.0,Optimal,1,1375698,0,0,0
3580,cycles,../inputs/case6515rte.graphml,6515,8104,2344,15,30149,13030,0,1315.0,1315,0.0,Optimal,1994,4300630,19,154015,4923
3581,brimkov,../inputs/case118.graphml,118,179,11,7,634,404,0,29.0,29,0.0,Optimal,1,13812,0,0,0
3582,jovanovic,../inputs/case3120sp.graphml,3120,3684,798,6,15870,29522,0,770.0,770,0.0,Optimal,2177,17255631,0,0,0
3583,cycles,../inputs/case300.graphml,300,409,66,3,1324,600,4,94.0,94,0.0,Optimal,2026,710925,38,6469,209
3584,brimkov,../inputs/case2736sp.graphml,2736,3265,645,10,13906,12454,0,682.0,682,0.0,Optimal,1,895667,0,0,0
3585,jovanovic,../inputs/case2869pegase.graphml,2869,3968,869,1,16202,31691,3,2063.0,2063,0.0,Optimal,1,1230811,0,0,0
3586,forts,../inputs/case9241pegase.graphml,9241,14207,2902,23,37655,9241,3,2010.0,2010,0.0,Optimal,1534,8025061,29,4201843,16280
3587,brimkov,../inputs/case39.graphml,39,46,10,6,202,182,1,9.0,9,0.0,Optimal,1,6707,0,0,0
3588,cycles,../inputs/case2869pegase.graphml,2869,3968,869,13,13333,5738,3,612.0,612,0.0,Optimal,3847,2239743,20,33653,1404
3589,jovanovic,../inputs/case1888rte.graphml,1888,2308,681,14,10539,23454,2,375.0,375,0.0,Optimal,1,2071218,0,0,0
3590,jovanovic,../inputs/case_GBreduced29.graphml,29,50,0,4,158,216,1,8.0,8,0.0,Optimal,1,3168,0,0,0
3591,jovanovic,../inputs/case_ieee30.graphml,30,41,7,1,167,322,1,23.0,23,0.0,Optimal,1,3904,0,0,0
3592,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,10,54546,98650,0,2010.0,2010,0.0,Optimal,1760,81678411,0,0,0
3593,jovanovic,../inputs/case9.graphml,9,9,4,2,46,88,4,3.0,3,0.0,Optimal,1,2566,0,0,0
3594,cycles,../inputs/case2868rte.graphml,2868,3471,983,1,13053,5736,2,1924.0,1924,0.0,Optimal,4790,7437738,66,168209,9709
3595,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,39,77073,166797,2,2721.0,2721,0.0,Optimal,1652,130055702,0,0,0
3596,forts,../inputs/case6468rte.graphml,6468,8065,2384,6,22598,6468,0,1336.0,1344,0.005952380952380952,Timeout,894851,900951779,142,2786883,14088
3597,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,6,63414,27318,1,3316.0,3317,0.00030147723846849563,Timeout,144332,901573886,129,1686956,7896
